category,split,label,path,width,height,mode,is_corrupt,sha256,is_duplicate,has_mask
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/111.png,1024,1024,RGB,False,de48a32f25d574c5a27191423fb52643d5fd3f4e07664f9a1c19cf468918f696,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/043.png,1024,1024,RGB,False,f5e6091c04ee522be55b7016e92ac2197d45713eff537fba36aba1bc955f931e,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/140.png,1024,1024,RGB,False,4ffe3ab6794db6748f8a0a85f39c3a6fc6c799a7d93a22ad06969044ea33fc97,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/061.png,1024,1024,RGB,False,db293ec54cc2b5671d8c05e6bb1c373f814ec8012c4ce2e8024f7b1bb90deae3,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/072.png,1024,1024,RGB,False,ffc2ccdb7d987890bb9dfbe950f5f74103416e2a49ac30ab82b84e830837fa07,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/159.png,1024,1024,RGB,False,1d569b27bc5b237a6e20b217270b7a4c1489017b25051c2a3a6eb78caacbb591,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/149.png,1024,1024,RGB,False,2e1e6eb62d966f02256d2dadbd4942118b3c1c07c858487216f906297a74441f,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/060.png,1024,1024,RGB,False,671eb336f885f419c242b1243fa940c42f4df7c1dca7cc14bcddfe316d99a5d7,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/144.png,1024,1024,RGB,False,3934d92da1b38628bafd7aa9b87eeeab78a927e850c44536e26647f6f33c39c2,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/095.png,1024,1024,RGB,False,e697a63b115c91105ff4291ab3cf2cbf67831da9c82b71cbc4b761092991912a,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/158.png,1024,1024,RGB,False,d1637ba0263698778334c4383d8da63fdeb0238630f5c55a5b95e130a8d83ba6,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/176.png,1024,1024,RGB,False,3cfd9ee31b2ed44130058905a1d6cbff827abbf9455e34f65f69c43b34f30848,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/082.png,1024,1024,RGB,False,bdda1728b819a4d36c5a7f7a11c93d06bd61bfe03a61e073effb964abdc15ef6,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/045.png,1024,1024,RGB,False,8507c741a052150355bf2a58690b036c01163625ee62acf136af0708fd586bc2,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/113.png,1024,1024,RGB,False,afd83e4fd10123bff347e266df0205ac30dbcf78a6b544e840719bdca2a94717,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/081.png,1024,1024,RGB,False,1b6b3293f2efbab7f1d543981f0986cacea9b9a4513ebe133125e887659ced3f,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/121.png,1024,1024,RGB,False,4efa7629d9d9b62ca90c47baaef2bd8fb76e3d041c791f2147b1f68d5ccb9faa,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/177.png,1024,1024,RGB,False,66d41cb4644e1b542284c0a0208425007a3c96d226098be27f2ae4200f3fe0bf,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/058.png,1024,1024,RGB,False,4e99b255b97e97cfdd80bade1f4cb3f28aa7f12234b8f661269bb37cd96ebdee,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/218.png,1024,1024,RGB,False,ff66c33bc9c5b3abb994eb7973f3da7ac471362d7c7f2a487147e00babfeea64,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/120.png,1024,1024,RGB,False,9564ecd375ec1f5af19303af05efc392285d434de3eb70821d6b2df621b875b6,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/133.png,1024,1024,RGB,False,0d6461b56076ea6fa9f8c8ae939304cf4a23711f1c3c6ef977096084f1d4ce1e,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/130.png,1024,1024,RGB,False,88984a90645ba87c5e904fc4e3ebf8ae6e3ba5baeddefcd78e4328820eb1f115,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/194.png,1024,1024,RGB,False,59432576fb090de2c798c5fcfcb92844c21baf5945fa5b83d88bf5e6e922bc51,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/105.png,1024,1024,RGB,False,0dc22d3682338e78e67fd59d3af9ef820c4c118171da276b423abdb0a152254e,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/123.png,1024,1024,RGB,False,e0068fce7ef1ae3b320d2ecb8aee6afd699acb43b7f4b2df65bf9a22dd47b01a,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/160.png,1024,1024,RGB,False,4503e4fe3d7bb4cdcb4fcc2a4cbecb9984ae7bbf74a1761006be9b0215d7549b,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/005.png,1024,1024,RGB,False,c798d7a09178c6fc8945f3f33cda923d0bf91542e764334629fd5dfb6d99c5f9,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/135.png,1024,1024,RGB,False,31ec3f82fb5ea5c264af90c532da30c0f026c1fc113b79a19af004cc965facb5,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/000.png,1024,1024,RGB,False,7457390d52de2e34f706abcbc1185da287a5dfd90573af23fef6816fa5d7a1aa,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/064.png,1024,1024,RGB,False,7702f39a9f6565cb8fc90e47684a1869acfab445e6fe558a0ef2116efa347525,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/017.png,1024,1024,RGB,False,9e07b580b35c95ba03497a42cfeff08e831dd470d1416150ff9b579656651e6a,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/074.png,1024,1024,RGB,False,af42b551e0179e6a8aa34c217a62fe90f5e452efc6cca5433dad3e86e2a21f12,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/100.png,1024,1024,RGB,False,f95ae58f3181842a64b6e58efe4dd65fb7cee74d47f3f82ab5ca8aa6ff852d06,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/079.png,1024,1024,RGB,False,ade2a21c4428e85fcc1a6adf670cb7a1b38ac1a663ea4055ee9de4148df3014e,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/033.png,1024,1024,RGB,False,767671f7a1db200375aa40d60ba51f564d8b8c90b1b1e4463e9b606f2c25a481,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/020.png,1024,1024,RGB,False,26a5e4c97fc71d4a0b4328fc2d3dc80ca6e7dd552137c054d615159c958614f0,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/084.png,1024,1024,RGB,False,fa668e23299ed4a827304a3eaac692e222c419ab8a9a5d8e1e85ab2c43375bf8,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/198.png,1024,1024,RGB,False,da99a75dbcf91afcb8e09b523a0000d52a2eb5e0939b08bd6202062255aeee36,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/115.png,1024,1024,RGB,False,f194c22105557132ecc4c821350843cd001bb63eaac5e2d8cb488814e18b11e4,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/065.png,1024,1024,RGB,False,b9492703c01ca7191193ab4d469150095fd50dbb0d901d3b739b903158d4709d,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/102.png,1024,1024,RGB,False,b1e563ea5fe73b67150f077ef500cb63299cce44c76201cb440f1010af8f701c,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/208.png,1024,1024,RGB,False,c45f16ed97872c542f0f499064feb0fb407999a059fce7c45f2e003d0d04b197,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/186.png,1024,1024,RGB,False,0b7050e81e394e4a20430a664ba9ed8e0f4aacb4493e3e512da41a67290743b0,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/210.png,1024,1024,RGB,False,abef53fae32c3eec2d0ca67d6d13ccf834b05df2bbe1c76e7fbacaef27fd1f2f,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/103.png,1024,1024,RGB,False,2428b534db3a489589963468dd5fd0be928d78b379a89d5b4a922fbfc94d90dc,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/112.png,1024,1024,RGB,False,06777b3bccdd327d6c4e5e0b56f2986737a9f9716623ac04f2c202d9529316eb,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/015.png,1024,1024,RGB,False,e37325979c21718b5d7ed3c456211ff73a876f113c4a281047834379fe6c71fb,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/040.png,1024,1024,RGB,False,cdb7a4adb112bbead06a3039ee4ae97bf804cb74a68a8b564cb728e739f4dda7,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/076.png,1024,1024,RGB,False,4360102343829173cc1cca14a63f9b8d78be3fb09d791570526b974103914f86,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/171.png,1024,1024,RGB,False,9d2897d3ee6ea21da887ab32ce864c2163f3b4e5f7ed8a6ef1e5d3efc5dd490e,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/006.png,1024,1024,RGB,False,777256314c59eb54f7e1d40751db414c771e6d5b7a47b9ef02daf991a0c586b6,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/204.png,1024,1024,RGB,False,8b7334a5c1c388386d75a4861ac06d70c2fa973f48d20a37e4602d198f297611,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/181.png,1024,1024,RGB,False,70b535503f5d79a1ea3d67b339af3762fa17f1d8b43c34a6522fc6ad7ee50890,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/013.png,1024,1024,RGB,False,a620c8aeaf16e5c2a91f7b171a9669136f11e07003cdeb663843c4fcef13172d,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/219.png,1024,1024,RGB,False,a01a223247759da9e6233e6e7757b190d044041b63a750e1d8967b07c3510b07,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/143.png,1024,1024,RGB,False,a7f12f0bc5c983fdec0f01844a7a8cf70fa4d28d9ba5382242304879990112f8,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/172.png,1024,1024,RGB,False,3fc42048ec5d58f6cb9509916564ddc48259db17251b071d38907301f9c1b5dd,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/203.png,1024,1024,RGB,False,be7d29d4d6036127bc41688b6701a9d0e2b9b3e971fc7551d2a66442b5d42ff5,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/129.png,1024,1024,RGB,False,1dd5169cd0b76906fca387116d70003d12eb2b0de1ff1c64f4df024c841c9df5,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/161.png,1024,1024,RGB,False,8efcb9519f081329c93b356407b6ceda2b4ff5a885d07f7b1f18fdae398ddff4,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/187.png,1024,1024,RGB,False,9d2e024770b9632fd33e13a75c89d844a73122f94976ec233d82f9f459af82eb,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/059.png,1024,1024,RGB,False,4655635c6e3141f2e873ee79d6dd1f5f2b89e1ca2797a001e3b4c254e1ea2bb3,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/162.png,1024,1024,RGB,False,2e7304603ed921e74c60493691293ffa946f41226afdf1ec947a0c3c735e1067,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/048.png,1024,1024,RGB,False,890027af0a275ee58e3d13c207fcc4cf9cbc0e77de342cd21a5e1f45dde0dacf,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/011.png,1024,1024,RGB,False,d56b5ec55b358802940abf7e0b5d9265860488200b05cdb728aeba8026a19706,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/019.png,1024,1024,RGB,False,31bf9d5e6b040600fa3355c3c10a9fb2c7a2a44b6d0c15a3fc11d54022de2b1f,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/093.png,1024,1024,RGB,False,53c6dc30a121e2e0caf2fc77d8756e009adc939c6641d9052da2dc2f3fe515a0,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/070.png,1024,1024,RGB,False,58ebf1366b9fa832fbc4f8e4978706b4c1c5b59ab709b6694660d51a5c842d35,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/196.png,1024,1024,RGB,False,847128f6054573cef518cefd0f1613dee642fd78efe88605878344f19946054a,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/052.png,1024,1024,RGB,False,525620483c58ab40b75244473ab750d6629bb318d389c94514913fd34fcb17bc,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/022.png,1024,1024,RGB,False,c471f03205a41e39f205a2250d1073b4ace2d7b7dce8f37972dbd9ef09623652,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/077.png,1024,1024,RGB,False,4677d1720e735c912608859841e847df37cb870ac45cec07dfe643b8e20096c6,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/041.png,1024,1024,RGB,False,612a8a3b75954b8dbc147b48f79b300674aefe1ae63d6c19fbf06467ad29d456,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/220.png,1024,1024,RGB,False,0535d8239e8b5ac7134a6c110b25315e63ecf6ab701b0f9db499a37b700fff8c,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/078.png,1024,1024,RGB,False,d1aace4e062c01502940e5b40717b1790a595e8086e04d3097ad39bcb832b5b5,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/139.png,1024,1024,RGB,False,2433ac09336d0e5d5425465494d9cf0a9890d614481123a0e3722704a8909f1d,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/201.png,1024,1024,RGB,False,073ecd16ac4cc0efaa611f31b74c970b29713edd4df57c153c96a58e8cbcc076,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/085.png,1024,1024,RGB,False,539abf6bdb884b51a1f8f77e1d186454d49d74d00f2fdfc66af61085f0c003ed,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/047.png,1024,1024,RGB,False,27c09f936bbacb50161fc47a219dcfd915bd2e3208d4751c7e0fb58fc1239709,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/175.png,1024,1024,RGB,False,ac6fde605c6e3a1776a3fa1f87592efc9e0d381f82c9514e115447f9f35cd89f,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/012.png,1024,1024,RGB,False,3d5793ce2ce8d42ec80dce86542a7775ba7d7994d6d8b5c83a73a550ef365312,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/090.png,1024,1024,RGB,False,4095f26422b3e9babe44e176f597f9ebb0ccc4a71cf77fda4867e8324a2b2165,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/167.png,1024,1024,RGB,False,80b117ab500ff8358e04bb4e8bdc1ce063b088a5990015749c8f6514dfb971df,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/071.png,1024,1024,RGB,False,f31666e8500de188f3e526a19852e6e64248e592dd717caaef804b37fb9fb1bd,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/146.png,1024,1024,RGB,False,4e1217a22593023e3a4a937520fc80461a2a488f221cf91a6b01a8885025a01e,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/131.png,1024,1024,RGB,False,762671702baebbb5d70499eafa6b48aa655c211a5b6ca8ed93b511fc05302e8b,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/094.png,1024,1024,RGB,False,515e01c3cc77292588e80ae44d656e333c07de2b5d7ce3113cb248ff4cd5e5ca,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/200.png,1024,1024,RGB,False,7c8d4bb5e6f8faefaa2cefde04b58c107b53ff3bd705b5aafb01a81d9dc28b4c,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/010.png,1024,1024,RGB,False,63579fa84325d4ad5ced67737246e2d99d78fedf53c5b930eddc4730cb465d5f,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/114.png,1024,1024,RGB,False,c0f589f67af400e2935b3d4e89a1cbfb8bac7b55f6226780b79e2a2afde00a2e,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/108.png,1024,1024,RGB,False,6af0c4b5aaf4439cdbc6f52cc3bd799e082ed5ae8c178c7f466c1af77099c930,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/097.png,1024,1024,RGB,False,d368f87453ba079a21a2fd268a5b8d921d13123329b866a160e9a12c3c74c640,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/088.png,1024,1024,RGB,False,dc24155d573071fcd8eb31f1a2a8fd9d374a9bbaf6f60f59b23e056b05fb636d,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/206.png,1024,1024,RGB,False,0a0438be2ca076b327d00b0c462ca80dc57114ff4280d4bb045b3999edb919df,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/004.png,1024,1024,RGB,False,b428006619d16a7cf59586e6711444c79d27cd6c99a4e4b8c27c74b836426c3f,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/118.png,1024,1024,RGB,False,4d30d5cd4ef1ed1c3aae629cf520291deb618a69d70cc85838887ba6a2a497e5,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/215.png,1024,1024,RGB,False,4f9d1fb2ad0f2e81e111882159a6a34d878b651cde6b07937057e18152554f41,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/092.png,1024,1024,RGB,False,93aace24338930f029f87fd5b2e2087aa8abc9f15b0e20ccf502a15be3e587b1,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/189.png,1024,1024,RGB,False,aa771950bfe82da7280b3d8654ec57b7a456a34174100b085057bee66b32018f,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/117.png,1024,1024,RGB,False,9d290f0b8e4007244c45377505b32032d4e8606a403f3c62371b52af876f0dd2,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/116.png,1024,1024,RGB,False,1fbcee38a40f72d160a4d8084c48ad24e25165cd9c00ff4f7b4611a68523ba22,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/069.png,1024,1024,RGB,False,b7d71b9a15663880fa44789abcdfa4a7542c8bcfefb797b7af506ee28674ffe6,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/202.png,1024,1024,RGB,False,69886ae52f22789e836ef562c9cc0b8ce82a1c1ddac34be7a16f145989d01c3e,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/213.png,1024,1024,RGB,False,5b8b5eb7ccff39e7cc7b252af7d157a9e88bac69e55b1574a902944bbdcf44d9,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/141.png,1024,1024,RGB,False,a79117547c6bcedd22beda3bed57c4cb6fb42c232fec0f324457a74fea185eca,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/169.png,1024,1024,RGB,False,4ee1c02a9c5d9c29395e5807a73aa0f42ffea3663c5cc47c349d22add62aed31,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/195.png,1024,1024,RGB,False,8acafe5ff5ef34f8fb994fd9968b8a3944ef0271577e787560f43915584ebf61,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/053.png,1024,1024,RGB,False,3cd57c87eb7fd4763d9ab7e6d810cfc13ae803c1afc317f51bfc6d077e5550d5,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/031.png,1024,1024,RGB,False,2c96a498aacaf40e28e47c12ce34f4fa60e863b19cbbc70600b26f7c8f32eb83,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/148.png,1024,1024,RGB,False,c90ebc8e7d0995646f30259f181e52cab2fd0a9612a24eb9eb39f048a149dd7c,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/098.png,1024,1024,RGB,False,30437238ad324382a99267bf363d4c71ac9fe8b1fb30d725602d02633110c5d2,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/038.png,1024,1024,RGB,False,9aa121f9a1c0d85209a2a8d92211461dfbdb36fae512959292ad1fdecb9d0cc0,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/009.png,1024,1024,RGB,False,4948f5662ee3592627e8478b1a3222d70f19d84fbb30794574c5b1a452ac9346,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/073.png,1024,1024,RGB,False,dce031b566b63dfe5160c590cae2b2c2d5378c0acabd3f0656a65b8827ca144b,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/016.png,1024,1024,RGB,False,596c391c61ea5031a7b4fd319da57bc445ccce9b794ee42c64b2ae95d6a9ca93,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/132.png,1024,1024,RGB,False,652dcfcb77e8345a83c68879e1cbd3fce6a8aa1bf7d5f3881c2f31c81baf8427,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/164.png,1024,1024,RGB,False,bfc07c43cc4cd9529222d79bdfe730bf9256b95f0c43f14ff87c50620a1d848a,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/007.png,1024,1024,RGB,False,e8ee12f5048134b81c9cbbce65c036e99b775debf2a29a2d483ddbd189a053f1,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/174.png,1024,1024,RGB,False,69091319fe8f95b7c4bea3c7698f042f54cd0e3e8bedb83c16cf2d9ceff2d6b0,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/049.png,1024,1024,RGB,False,b3647a1aa0230e77a2357ff260d5ebd7b5a4cbdf8fdc30033c1abeabb787b213,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/127.png,1024,1024,RGB,False,dc5dffff6a1f7aa1692cbcf9fbd6b122d0e4b972853d69bc5f79c24bf7c8090e,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/035.png,1024,1024,RGB,False,e8bcf2c2f95f7fd95291df93324322371e92a19e938bcd7685206fcf683d7a98,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/050.png,1024,1024,RGB,False,39c094022cd37fcae802e32eb5f42b7ce123ca6ab8a28c2bbf3aa077249e0757,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/101.png,1024,1024,RGB,False,c86819c8ef9c22918227a09210f4867d8922dc01dcf3dd7b94efe71ff3abc41a,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/051.png,1024,1024,RGB,False,f0982719c0a483ba6ab04c4456a4a72ee7120ba051b4b4e6e345efff1049cadb,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/192.png,1024,1024,RGB,False,66c48671f0b3867cf8f73bdc30b9cd25a1fba606fb34dadf4d8d5221eef828b3,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/205.png,1024,1024,RGB,False,aa4c33c70fd91381fdca61eaba65d3cdb66a317aa509334035742067b3bd9953,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/222.png,1024,1024,RGB,False,247020ca2a715bd57dde7e56a874ba7579dc7402f703dd03a488066d4a635234,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/157.png,1024,1024,RGB,False,50575d11ec1d986cc95c87482d7e3c5714f9ea29d688684dd9a045703011ddb9,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/128.png,1024,1024,RGB,False,2714700d40e22afd6513b792c3d8b4b132fab398563d6b37f9c9e66e2de9fe3b,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/185.png,1024,1024,RGB,False,99c91d1d4fdd08a33d98a6c2287a75f785827eab1573d6055997519dec3527e4,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/199.png,1024,1024,RGB,False,0e84e071b911e3475df047e2271ff7fd95ef1098cd2a636ee3821c97e6580b58,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/155.png,1024,1024,RGB,False,3faac4d71a218bb3e04204a39beb94f7cc17cc7e2484042bb4960f15a581fa60,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/166.png,1024,1024,RGB,False,1ccfdc8686afa274242dda4ba833d05e987c171d9ec94fb4ca9eddcea0c05c34,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/147.png,1024,1024,RGB,False,0e9a1c8e75d504513523d92848ee028e5d92ea2ce58d4cfe84b7d393629c7577,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/178.png,1024,1024,RGB,False,66145410a3712248a9e34060bf6e6641f07f71266b54ef920e568407e761e251,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/151.png,1024,1024,RGB,False,3dcd175d3d3eb5535b93c627072fb2c590f109f6e6fe24be72a76813c335f210,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/008.png,1024,1024,RGB,False,1b4b1d5d43c568cff107782aa1ab226770cf07715cf81a749046f0e2cd940dc8,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/119.png,1024,1024,RGB,False,538f6b431782d2f708fa95dcc01de4a197ef4da76f5429c7b033bdd8b9cef336,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/163.png,1024,1024,RGB,False,59e61dcdfd8b8230d92f3a7c7243e0adc73eae65baa1b3941fadfa34d65f5d00,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/211.png,1024,1024,RGB,False,644db6444a896dbe38cb27b679c5f8d793042361f09166382614c841e1044fac,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/212.png,1024,1024,RGB,False,90ace007f947f94b6cd11a12866df1a857b810f6fd1864c64ab83d8c8802597f,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/037.png,1024,1024,RGB,False,825459ca2b49e685e9d072dd293137c3c9b23714fffb3fe72013dcc644e8bfe2,False,True
cable,train,good,/home/sgowrishetty/mvtec_ad/cable/train/good/207.png,1024,1024,RGB,False,27ee59d23291a88079367292194b7b622f58dfe15f454724ea0b56544acae2fc,False,True
